gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1884906407																	PreservedSpecimen				512																																														1991	11	14																Ghana	GHA	Eastern			Tetteh Quarshie Memorial Hospital premisis (Mampong Akuapim)																																																																				Mariscus flabelliformis Kunth								Plantae					Cyperaceae																		
1884906406																	PreservedSpecimen				497																																														1992	5	6																Ghana	GHA	Eastern			Amanokrom- Akwapem																																																																				Elaesis guineensis Jacq								Plantae					Palmaea														Twi:Ab_,Ga:_me,Nzema:Ar_l_				
1884906405																	PreservedSpecimen				461																																														1971																		Ghana	GHA	Eastern			Kade A.R.S																																																																				stachytarpheta cageunensis								Plantae					Verbenaceae																		
1884906404																	PreservedSpecimen				429																																														1994	6	10																Ghana	GHA	Eastern			Amanokrom-Akwapim																																																																				Bidens pilosa linn								Plantae					Compositae/Asteraceae														Twi:Dwirantwi				
1884906403																	PreservedSpecimen				517																																														1991	6	24																Ghana	GHA	Eastern			Awherease-Akuapim																																																																				Drynaria Laurentii(christ) Hieron								Plantae					Polypodiaceae														Twi:Bedru				
1884906402																	PreservedSpecimen				486																																														1991	1	25																Ghana	GHA	Eastern			Aboretum CSRPM mampong Akwapem																																																																				Pavetta corymbosa(DC) F.N Williams								Plantae					Rubiaceae														Twi: Nkonkodun				
1884906401																	PreservedSpecimen				480																																														1976	4	25																Ghana	GHA	Northern			Blajai																																																																				Psychotria vogeliana Benth								Plantae					Rubiaceae														Twi:_b_hwe				
1884906400																	PreservedSpecimen				428																																														2010	10	20																Ghana	GHA	Eastern			CSRPM Building ,Mampong Akwapem																																																																				Bidens pilosa linn								Plantae					Compositae/Asteraceae														Twi:Gyantwi,Ewe:Dzanikpikpi				
1884906399																	PreservedSpecimen				469																																														2010	3	4																Ghana	GHA																																																																								Mitragyna inermis								Plantae					Rubiaceae														Ewe:Nyimo, Ga:Kpakp_n				
1884906398																	PreservedSpecimen				492																																														1991	3	12																Ghana	GHA	Eastern			Aboretum																																																																				sesamum radiatum schum and Thonn								Plantae					Pedaliaceae																		
1884906397																	PreservedSpecimen				506																																														1976	8	10																Ghana	GHA	Eastern			Krobo																																																																				Cymbopong Gigantrus Chior								Plantae					Gramineae																		
1884906396																	PreservedSpecimen				489																																														1990	11	29																Ghana	GHA	Eastern			mampong akwapem																																																																				Matrarpus verticillatus vatke								Plantae					Rubiaceae														Twi:Aseresew				
1884906395																	PreservedSpecimen				444																																														2014	11	9																Ghana	GHA																																																																								Bidens pilosa linne								Plantae					Compositae/Asteraceae																		
1884906394																	PreservedSpecimen				410																																														1991	1	30																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Solanum erianthum ( syn. S. verbascifolium Linn)								Plantae					Solanaceae														Twi: Pep_diawuo				
1884906393																	PreservedSpecimen				477																																														1991	5	6																Ghana	GHA				Ayikuma Project CSRPM																																																																				Nauclea Latifolia Smith								Plantae					Rubiaceae																		
1884906392																	PreservedSpecimen				494																																														2003	11	17																Ghana	GHA	Accra			Achimota																																																																				chenopodium ambrosioides								Plantae					Chenopodiaceae																		
1884906391																	PreservedSpecimen				449																																														1994	4	15																Ghana	GHA	Eastern			Mampong-Akwapim																																																																				Cryptolepis sanguinolente.(Lindl.) schltr.								Plantae					Periplocaceae														Twi:Nibima Ewe:Kadze Hausa:Gangamau				
1884906390																	PreservedSpecimen				459																																														2010	10	20																Ghana	GHA	Eastern			Ayikuma Aboretum																																																																				Lippia multiflora Moldenke								Plantae					Verbenaceae														Twi:Saa-nunum ,Ewe:Azud_ti,Ga;Naasuruu				
1884906389																	PreservedSpecimen				490																																														2010	10	20																Ghana	GHA	Eastern			Ayikuma Aboretum																																																																				Morinda Lucida Benth								Plantae					Rubiaceae														Twi:_pela_siakwa/_konkroma,Ga:Kpoti,Blonyat_o,Ewe:Ake,Dzadzakle_u,Nzema:Sima				
1884906388																	PreservedSpecimen				400																																														2010	1	7																Ghana	GHA																																																																								Solanum torrum								Plantae					Solanaceae														Twi:Su suruba				
1884906387																	PreservedSpecimen				496																																														1993	7	15																Ghana	GHA																																																																								Vittaria owariensis Fee								Plantae					Vittariaceae																		
1884906386																	PreservedSpecimen				509																																														1991	3	11																Ghana	GHA	Eastern			Ayikumah Aboretum																																																																				Cymbopong nardis(citronella)(Linn)Rendle								Plantae					Gramineae																		
1884906385																	PreservedSpecimen				434																																														2010	10	20																Ghana	GHA	Eastern			CSRPM Building ,Mampong Akwapem																																																																				Tridax procumbens Linn.								Plantae					Compositae/Asteraceae														Ewe:F_mizigbe				
1884906384																	PreservedSpecimen				395																																														1975	1	27																Ghana	GHA	Eastern			Mampong-Akwapim																																																																				Coropharyngia Comminsii stapf								Plantae					Apocynaceae														Twi:Faapaku/Ofwuma/Abanawa/Paapaaku,Nzima:Foba/Fola				
1884906383																	PreservedSpecimen				426																																														1991	3	28																Ghana	GHA	Eastern			Arboretum																																																																				Chromolaena odoratum								Plantae					Compositae/Asteraceae														Twi:Acheampong				
1884906382																	PreservedSpecimen				473																																														1976	8	8																Ghana	GHA	Eastern			Mampong-Akwapim																																																																				Canthium Glabriflorum Hiern								Plantae					Rubiaceae														Twi: Peteprebi Ewe: Tlife Ga: Akpetekplebii				
1884906381																	PreservedSpecimen				451																																														1991	7	15																Ghana	GHA	Eastern			Mamfe Akwapem																																																																				Parquentina nigrescens(Afzel).Bulock								Plantae					Periplocaceae														Twi:Amo(w)				
1884906380																	PreservedSpecimen				427																																														2010	3	4																Ghana	GHA	Eastern			CSRPM Compound or surrounding																																																																				Chromolaena odoratum								Plantae					Compositae/Asteraceae														Twi:Acheampong				
1884906379																	PreservedSpecimen				438																																														2010	10	28																Ghana	GHA	Eastern			CSRPM Building ,Mampong Akwapem																																																																				Aspilia africana(pers)C.O.Adams								Plantae					Compositae/Asteraceae														Twi:Fofo				
